label,l_elbow,r_elbow,l_shoulder,r_shoulder,l_hip,r_hip,l_knee,r_knee
Bad Shoulder,150.58070555243103,153.8751663095736,170.74564246025818,178.79659749853198,179.37591711612106,176.4070639105449,185.8649501373169,175.02009257697986
Bad Tricep,163.60022511173273,164.28631996380958,9.968899610049037,6.467389624938294,174.24255937518544,180.69724192283462,175.32282839782334,178.88960861145208
Good Raise,123.32409843466333,135.41499463437705,105.2997888464048,82.36872365957977,172.58929470388108,172.6230892590773,178.27980204562903,178.9343682409445
Bad Squat,45.053337863904716,53.837738692994336,0.7586181685832871,11.891138555239769,168.83749891875638,169.91508602839036,180.26631564660647,176.39158952020318
Bad Squat,23.795377468678147,8.216063379357696,13.208835757849393,13.215163235039727,175.86988763303333,176.4734018776784,175.38765107393374,179.7288848730301
Bad Raise,149.66757870357054,129.9887755941222,0.0,9.162117251895333,179.11273169687726,178.12690231842532,180.2682426911502,175.7314518900439
Good Shoulder,176.90491315638928,168.48366705420733,122.98617331632803,106.11385063037295,110.27360853068933,129.6317287038846,115.82353511803436,110.64476215179609
Good Squat,86.5122645437876,61.01351757265339,1.88791331886842,5.905075681560076,173.67059002058048,173.06126076554477,175.13557066510285,174.13666241646888
Bad Curl,174.1166453718037,171.2308297165238,10.681449559841381,1.8374096798255506,158.4463968954141,160.99939025725627,177.44041302141596,182.47876807078993
Bad Shoulder,144.5329259636612,149.72856734164577,138.1305432260742,146.33338726566356,180.66814655896718,177.53702830504105,180.70976329373713,185.8136894217376
Good Tricep,69.56866842596718,66.72365859522725,8.072237566409585,8.814325938130166,180.3961316939997,175.87378632067035,180.2749433190619,177.08597358909446
Bad Raise,23.05841695956208,3.3835424950371498,32.20489959376217,26.97266535806513,172.28128601905658,171.43609511867064,178.79260825701465,184.32276221620845
Good Raise,167.32072418510404,171.72871598907358,9.222677040760678,10.935211144861686,171.96661915270064,172.00824836718706,179.38778854487362,178.44703534224476
Bad Tricep,161.99421860727657,160.02912362011008,2.889519200812988,6.451488710557288,176.53621320759615,172.516468501691,175.30370055821405,171.9764209458455
Bad Tricep,179.0891042322801,166.77602812982627,12.781146345028098,17.675294686302852,182.38222473732415,170.93727288478263,179.39002265183333,172.93708726101877
Good Tricep,175.78263431991155,177.99317735398117,7.139638178328607,4.208131251303495,174.5835245034703,175.2739174716757,170.58433374192236,169.58692776152404
Good Shoulder,63.49526142446446,150.05790536189923,24.115338558767018,43.377722483796816,103.6630455691544,103.22641354047408,155.8290619290897,45.339645835439015
Bad Curl,45.623242177556506,70.91222209796497,54.27487235451484,71.54362123287139,177.51534199508492,181.71499581545604,175.60109078730628,177.20638973647988
Bad Tricep,164.31446317683947,166.801038249551,0.0,4.740146022986405,171.63742799442852,170.07538793023338,178.37523403324582,173.476102622405
Good Raise,173.25371440920182,165.0450987137936,14.782367523515333,5.65238264117557,167.63895640649514,170.5123313799682,181.0765143820514,177.41033162169902
Good Shoulder,67.73409995040608,65.28124835352652,75.51454641222304,78.04636404882304,177.45917986033243,172.05499917559771,178.54001529866125,177.13423820589438
Good Squat,36.11375321463817,32.58825232988874,23.757264360212545,19.08281699130337,160.4184572192078,168.58867234759103,174.84683411791687,170.35743570209803
Good Raise,168.04483725616126,169.9851802849963,2.233387593592738,8.543926164472326,172.5697407811813,159.9357572362145,179.47341323240937,175.31530936937858
Good Tricep,111.00747364987862,108.90485271730822,14.644743053759681,18.707291132875515,176.17334525480842,180.58518347620694,178.65475073580666,175.4345213121412
Good Shoulder,59.579270537595825,67.09087225064376,76.54205558952432,82.73691842470527,176.77560269779457,170.26809745865185,179.73748009961633,178.54229274900496
Bad Shoulder,87.36713582039611,116.58987781609082,111.66321946264034,151.35816702545395,175.07105943802725,174.86122529688055,178.57931259992662,176.93938768840405
Bad Squat,48.09729697664898,39.18361401550339,8.92704664389279,0.8296308572574378,175.8043475383099,171.0187255037117,173.53578166900363,163.98428273064704
Good Shoulder,171.87879568275793,169.56059347947564,178.0751111649277,177.69870867048778,180.5551287480435,182.1989693994406,170.5497847059909,177.2609375876808
Good Curl,9.142163874675445,0.0,3.631870054034225,11.262739509960767,180.8305839211104,171.94698019895017,174.84694281457195,177.14285786697826
Bad Shoulder,178.4680363446366,157.88067738116195,0.0,12.867816917036157,156.5882660423528,29.014903835643935,154.04320993017703,28.37750020918504
Good Curl,95.81614841467217,99.06924332275145,1.451279512545589,3.674270849592579,178.8064687127602,176.24599365300668,180.0450951890725,177.28492570705987
Good Squat,14.140034423467142,9.939505089488605,12.926825620042555,48.48065274212657,179.3796372331072,168.43605565488647,173.02830683755482,174.4160545413191
Bad Curl,70.38490613815796,87.64430210009294,122.42607201815206,101.78109700267733,169.542050477911,171.05708129520949,176.4592366577734,173.40625927925245
Bad Squat,11.285775517188513,25.774617930878605,6.255275649301607,21.483942630866935,178.88757874158165,176.90169597372673,181.00352837096142,180.39681214137028
Good Shoulder,160.5157371567571,164.77751294526965,175.54417018498077,168.74559215328736,177.13124209512887,174.92609195870943,181.10049619601904,169.095848201806
Bad Tricep,168.62093311351526,172.01134867931782,6.642079574071546,3.4704808306362755,178.76955910009968,175.22635091921418,173.41148550912496,169.50816162319455
Good Tricep,50.4015115204108,49.591237066352875,13.514210713825449,7.877830479536579,176.41608710056389,178.69932909613985,180.47571234529158,172.58080453073637
Bad Shoulder,158.56614543658785,146.90424120721346,146.48751463493232,147.40228506473852,177.38259774693296,179.7181590815921,177.5676643650058,182.16476053869783
Good Tricep,165.81187541303296,162.7026017108566,5.753947041685782,2.9727045136823644,174.48233666692363,175.6257260107729,174.5922971371193,171.65407741466078
Bad Curl,166.0509786936035,169.73964286452892,0.21009741984159003,9.8720066369176,174.8109093085551,184.12644654284261,177.84489092998277,172.1228068022755
Good Shoulder,116.29661863179841,40.92282921987879,138.0966013100159,39.40964275075091,8.515589563825905,1.9587263212683386,166.26440603728247,149.5504551412104
Good Raise,172.9605298815174,149.62345076602116,16.505706744030668,31.000735672924407,163.08929731333794,173.82712058568808,175.68800021545727,178.71141502186964
Good Shoulder,166.1240410514784,172.82843699925365,175.06993183608122,176.8575036756226,177.44739170125357,176.9952877336734,176.75164591174286,176.90620155069593
Good Curl,163.87965786747705,169.47012230798677,3.3897546648370427,6.390624059967518,174.4092344479075,174.60219770662323,176.03839921373208,175.91337923963607
Bad Shoulder,62.05006890262764,73.80413291501931,56.113744357526556,68.82376549212611,180.91679923565448,176.68212829756013,181.9546685204151,178.91667046794095
Bad Squat,164.96581772778117,165.92206222539647,2.949655772528672,2.5172838947463947,173.57422897935584,173.0607470703886,170.90156906470827,171.8792234720611
Good Raise,117.79275353532498,151.2846960252041,134.63482858089645,82.2406885195591,171.60651506944936,176.34766900559833,177.66771172923964,174.23419690909148
Bad Curl,170.2036222860852,169.7372006021055,6.525347542914251,6.417503531938433,170.90256033283012,167.9345912619123,171.5256248448342,179.29398677821723
Bad Raise,151.77694120812797,150.79320157872974,104.35414470019153,122.61051492373844,172.15191127259385,173.39640770489174,174.71001616510367,179.2738782670991
Good Curl,7.869639797660637,1.8609751829544865,9.064430297331528,11.704612320645628,174.13262592952975,176.52441943222445,179.74169848678054,178.98320074746132
Good Tricep,180.09555433185898,177.52951119537954,6.434032453901571,5.654029319182832,171.98769196318193,177.3172078051644,173.4112359890273,177.06745141936713
Good Raise,155.88496065327251,132.867582448641,57.06857961409836,55.967645549582954,176.7392650515502,171.68884048235478,180.69478219868736,175.15942346131501
Bad Shoulder,103.69558608760839,119.34430853729529,117.07498459673673,140.02519698488052,175.82627598873285,175.654204966606,181.0587545189716,182.54146280643937
Good Squat,26.127218764351337,25.248808534966088,42.93980056002484,32.95898490250446,97.48781813531696,89.82730809605002,98.75932610413678,99.9949757655535
Good Tricep,150.05376994072077,149.15778376725405,8.90737735928341,6.051072463315288,177.0367180896773,179.91072542516036,179.55535818948272,177.27008059392463
Good Tricep,156.69027777023342,158.06676319735334,6.366958857105525,1.463128419952082,173.88145606668266,176.67668296968534,172.2046123106198,172.74965078720717
Good Shoulder,64.02032823399858,61.50466508991991,65.96316918756857,81.76582829708346,176.5510924881202,173.16217589199542,174.5027462866109,177.72781982674132
Bad Tricep,80.76367991707262,88.01866201474641,11.062995627904648,6.213865501434793,173.92504109748705,183.09088260494647,173.0893579750221,173.41505067699242
Good Shoulder,143.1023000090312,137.07130192053367,153.46842161172734,162.14426530427465,180.46682484806945,178.12428344682058,178.213317414115,181.11736369392315
Good Curl,47.31126703480405,43.54876551844141,1.3011620557736698,3.426568502649742,177.8713111096963,176.02470453506376,177.60147517337538,178.3441142632637
Bad Squat,171.9488290792364,159.85353244003915,24.861967823060947,25.045116925475455,130.69852624895125,125.3009722076566,167.59766341819463,163.02946881951797
Good Raise,176.1422962567247,165.4975058951204,17.094936173986294,19.27399356168803,176.10198300094493,174.28247050167954,177.55079157623527,178.2543171039484
Bad Tricep,60.72413002982114,61.388273539536755,8.95193516201688,8.91945163767685,181.09870406907112,177.75298484404672,176.11372335212155,169.4987747618758
Bad Squat,2.1202550273949763,23.777009010702223,11.488566470372563,19.79172691973221,170.43057197354517,172.8197659527961,176.06725614500337,182.84765992841494
Bad Curl,25.623132639889832,44.76549214585097,34.728993468405235,51.87908359972402,166.3934889394205,173.94906901775926,183.1663245281948,174.77183517093454
Bad Shoulder,133.99718895114478,102.04092345419934,138.7059049597785,118.51753237103756,180.63557388361454,159.55550271210956,157.81607730956446,150.61527425596572
Good Shoulder,165.98185318559683,148.1772438955849,161.67913932420475,168.30281436998015,175.4003306628185,174.41568143156985,173.60214863385877,179.49546310396394
Bad Squat,26.814117847347,8.638929725441763,19.20564927611984,17.424349011697426,168.47481518556114,170.6701299827425,167.89100164753663,171.6153115096441
Bad Raise,181.7228258959518,53.40064726999961,12.888466768778093,10.41154532872102,174.83870197214958,172.16196931813377,178.59812705159857,175.5759433055769
Bad Squat,14.58604026105412,26.753064501645472,5.317678496265627,15.101950058632726,183.29333957651778,183.5060301330666,178.43160936143815,179.19295834994082
Good Curl,105.12760444564266,117.70120720063062,0.17150968890735818,2.3703361477957126,176.2135704429126,181.89116400412206,177.81640325520684,180.60271938245668
Good Raise,168.51754451705693,169.43149936605704,6.381199042760352,11.410942912691903,167.4450817083801,174.42546879101792,181.08095732516034,175.82480403741343
Bad Shoulder,152.11345158858668,138.02327478399292,141.84647012243857,140.84489970425616,172.454190590567,174.16380332287838,179.88843429216567,180.59095581099632
Bad Shoulder,102.3456232739355,126.70183073607726,123.01193100093057,133.8241815871628,169.11576136850172,174.59452798645293,176.78406305535287,182.42937619896963
Bad Raise,99.14185376445008,121.56696540125353,97.87677870574909,106.081374907148,178.04892535303935,168.41133827340875,184.22447435567886,179.86103536119427
Good Curl,127.85403387665473,150.85301785703896,7.232987906317183,9.123345055467674,180.90640947321543,175.94209722018795,175.05985744735187,179.51999754736994
Bad Squat,20.36753190896674,15.079115113046864,19.831159935790314,7.8168700892202985,178.1240274657549,177.31753125171187,180.14131620209048,181.07027301253763
Good Tricep,98.85795699585464,121.25261976286153,11.879414589483732,19.135257199596897,181.92083287206432,176.2205685961903,169.8868552179133,170.20528664554485
Good Curl,137.6637248840824,136.60235045257247,0.8669639598174063,2.0321499741473414,176.48520281079578,180.00770742619443,177.89533967204306,174.35866573183972
Good Squat,39.49341961552877,54.39818184807129,5.008320478386143,4.567932476112113,169.97449259035324,165.61084409114113,179.32339433589613,172.816170943641
Good Raise,169.38649700452805,168.55578642056622,3.7491571377795374,1.676925135787525,172.4438913924005,166.50309907480735,180.03709450113948,176.55107517962637
Good Curl,0.6525560619132909,33.2582260052197,5.306104722198948,9.379494009601723,175.21849322995982,175.58198500892067,178.67572412887014,178.38969245173996
Bad Squat,169.69473415423082,172.82073483925046,33.27005072010377,23.485969060624516,112.81535064346166,116.2404334113437,146.88029809683178,148.1463419166731
Bad Shoulder,44.3626134691943,77.21200980612234,55.895105885017415,94.9045184419731,172.41134381376435,184.0889720016833,180.767787415894,178.48660097429928
Good Squat,26.301929572202532,29.71968941786904,34.08604599035654,52.316400911747806,113.77405077506418,111.22791318695852,109.89684549900387,118.91262428585377
Bad Curl,65.95359600793016,33.64038134188444,81.16442528646597,57.58913333357522,175.40270612526749,174.10911112372486,181.60887551044755,177.17712753510253
Bad Shoulder,62.95146089701172,110.70613162823517,48.09710600484543,40.660514748768975,177.72872920613426,170.46451809814803,177.15623432935902,183.85855461677642
Good Squat,67.88719823770361,41.25358653732166,9.34383747230413,2.5836112987737185,171.51035306237176,174.43369472756453,172.6784823180837,181.9485323985179
Good Curl,5.081826861479045,7.178084425089803,11.331468812091062,10.816243495530871,175.89281998465293,174.34365174666266,177.98209587431649,178.0892045920558
Bad Shoulder,157.47141765546314,160.80574156739542,177.05664673935112,178.99857306549663,175.8811259976894,178.7613813707722,179.62551850944294,179.40903004129993
Bad Shoulder,159.20383222305352,168.28334014942814,172.7467431658491,166.1513444271998,174.1882863854414,175.06684119830012,177.18333972207367,176.33723632183992
Bad Shoulder,137.56895970096375,117.52239925839282,163.53563365446826,132.96131980230197,177.40135765422303,178.50552420029956,181.3636820396692,179.02092721050246
Good Shoulder,177.23256985535343,159.817201525557,177.83287082487013,171.59510786441422,173.10474065626298,176.73561262758426,176.17928391435217,174.67681478983215
Good Curl,89.20302525614193,61.27871042133867,0.5296234573824279,1.9545529142912268,175.93896174262696,179.14899460315792,181.31334879245642,180.11027592679753
Good Tricep,164.30567894340138,154.6849749395186,5.07420280170874,11.740848084226348,176.50736706542295,181.0662600513268,179.8083548400996,174.59033428976534
Bad Shoulder,63.933549409508416,53.6967515351789,59.789896383859165,51.78466897246073,171.59891544659658,175.1926689150468,175.7536920119879,180.75781423267594
Good Squat,13.81586951158378,21.479025851476226,15.183259098204577,25.771656069567214,175.6570271939409,178.8683738826065,177.8894754442772,176.13993095442152
Good Curl,107.57786914091132,115.5090947666409,8.530565607736746,4.370360630051625,173.4400791097028,178.03048811365238,178.1421819143909,181.94770858818723
Bad Curl,94.40445548099552,122.7237250277744,106.6150482087964,138.2144799364551,175.7443964325998,177.2602719115128,177.91298385250775,179.1553551791517
Good Curl,170.54449229316336,175.50874293173632,9.746621716158504,9.333123979659739,175.22681808284372,174.3252915378882,177.42481146899425,178.08582133493638
Bad Raise,0.9578093230867794,166.02430025788004,3.1993331723453915,4.752486130649342,166.97005780233638,174.78997843052883,175.9295706334602,174.6725051355374
Good Tricep,74.39240805706604,81.90335691898123,9.470076500027243,10.131038574872512,178.19265287291265,178.72339985145956,179.19705138764678,175.58949372258422
Good Squat,30.120670556281436,27.76045736038862,46.56220956724025,15.930430449369384,165.64837416228244,165.7436885621158,172.70800857181757,165.5712467491233
Good Curl,146.8682609161692,148.73885979607093,1.4475767729904268,3.9308303853000113,178.78704999677265,177.73236524929118,178.86437421201566,178.17721459307694
Good Tricep,177.05904853823736,175.1273272382035,5.824952461401053,4.6347347883105625,175.8141736855405,173.2171195092429,175.7278221909003,172.11624479626536
Good Squat,8.988841184681196,14.379425187248174,41.106869937526426,26.42955793603324,137.4993677492117,140.4745481437906,145.94420452798852,148.03285671004434
Good Shoulder,71.57208153042163,65.60511268961484,80.62198776391698,81.5750366895058,174.470790795141,172.24915914845934,171.62985459669716,175.64683074351862
Bad Raise,135.65825891793898,135.71835558852788,20.711601414333384,24.4792134962751,173.5225990208328,172.76266287937256,178.84201497219283,178.22360450422224
Bad Curl,20.93464896187589,9.538224660796914,16.709455925919823,12.735423888400828,178.02311795199145,172.61139721226616,176.5901345615171,181.08857295770372
Bad Tricep,178.92745859712986,172.26409209357067,12.158363568505177,16.367121206165464,179.443286278368,176.91856654726973,177.00957186354557,174.3515332931721
Good Squat,66.75782662125975,63.13465817993323,3.9990501178121725,2.9872285085398067,171.9296185757851,176.99854797603913,180.50063511664703,177.7702366125553
Bad Raise,56.07891027905576,178.03155150229898,22.918889952591734,0.0,176.3181599974089,179.00729098197453,180.71071051101225,174.39783786608317
Bad Curl,169.9407309810077,174.2068451735524,1.211112663736696,8.339745153523975,176.00108769082786,175.78591841919524,178.2818344974769,175.37410186918916
Bad Squat,40.399466986658005,28.940922400170304,19.12586390282805,4.257342554833656,170.18258963691707,171.1571783240416,177.99835338946173,176.52669858795645
Bad Raise,14.803386214244124,26.230809311617527,35.05191498326225,19.1220850822814,175.00949671971057,173.46144750682316,177.35819272668712,179.68190969227177
Good Tricep,160.45708220449941,155.78330893131917,0.0,1.2150499682523215,172.75596046127473,180.05789683315493,178.95863307087677,179.39259155446547
Bad Squat,8.615235812756067,30.309302407052257,21.95217978494887,7.429546730145175,175.90878052725995,178.47942106541427,172.5017854343436,174.7123518052183
Bad Tricep,107.51792109850791,126.25554456154184,0.975197371818207,8.638702175736473,173.92602428253912,177.53184041855175,173.6701241510356,177.99161586569357
Bad Squat,17.736653145046944,10.383538540941206,16.495014027861796,15.237548018444068,159.03930516058256,162.20805965333767,144.6698368851463,151.98784937924867
Good Squat,12.074607485846151,17.78004822151023,20.16018575169509,40.75091865788897,176.30790359742068,174.30349536022695,176.05930919642333,177.84675573401606
Good Squat,22.802467750354484,19.228018634018404,9.158835997774558,13.577774443783976,174.45495769429357,172.13048851410542,179.18602590287605,175.95113234718121
Bad Raise,139.46557022044013,165.90478003175625,62.8456636600407,70.57737890283674,174.27697172863657,169.2691534315912,179.26231709164676,179.0855720516258
Good Tricep,110.63832832097617,101.53635589870395,8.802620124027374,11.25336409335233,178.0361155294516,174.9169093657262,170.49089716315387,171.2527026818151
Bad Curl,4.566416378719395,5.3799458992139,13.706218627564457,16.457397650326314,178.11176641465755,178.10260824247553,178.92080687002027,178.19084504111288
Good Tricep,140.35964512521446,144.94292848493274,12.505085379227648,8.120306380420164,174.959754661707,181.67003168106038,180.24779509738326,181.72291766032112
Good Squat,6.954429468417207,11.808021805781337,44.74447829246368,27.91698480766304,135.75320715176633,147.67074935324126,144.73670467369058,148.78920104232645
Bad Curl,81.35098023917693,81.66509247896434,12.72953241016019,21.05701582367362,177.37694105284456,176.81926524260462,179.6660883125655,177.8626530537667
Good Raise,155.249663938896,128.2945388089334,61.80669542002485,96.37650168450293,177.73200569897244,169.17265065552593,176.21114783283477,180.37189490762785
Bad Raise,160.55955752823365,163.96092639962805,8.995826444372584,11.8319124678653,173.83170177048132,177.76705337497515,183.61786294174794,177.90175328340817
Good Curl,153.71741130021954,158.75858456594662,0.0,3.488340913287628,176.8005567060768,179.9370776440219,177.78553077248048,175.7850430909483
Good Raise,170.91739564901997,171.9393592031601,5.986141518147236,9.813036829600804,175.2231809293321,167.5555365556604,184.04126408582596,171.83504370117598
Bad Tricep,160.04552506716504,167.03653723176208,14.261222208221245,4.0481495615037755,171.7343978177275,182.53276269852313,178.3091028584855,176.95002970972715
Good Squat,38.96799325371324,20.88602879194861,31.12717842109629,42.32576243299002,139.85838173418026,143.35965683945835,145.76401939326112,145.49086722348164
Bad Raise,30.50841810126948,11.802452933241598,94.74171933105893,50.24192448091257,172.97930400163813,177.94038803072107,181.18393058127043,180.8989404299523
Bad Tricep,46.91169745585665,106.47877145691045,15.965244319004388,6.416954909545387,177.31312257928803,172.9648895166586,170.58624851873284,173.23323282523953
Bad Raise,10.232434448470658,75.85747224952358,18.56775174118383,18.25932551547139,175.0270171766644,176.84798548111613,178.88405854304753,175.41391618824855
Good Shoulder,171.29133369712287,167.4034357168969,176.1909580880218,178.8867335515971,173.980792583731,181.05549463651252,181.36999986307617,178.56942033841895
Good Raise,119.34093089654488,174.5185195085899,8.983557410728313,11.297414446636221,171.0765684310503,174.28028973864835,178.41857089714475,179.21861997959383
Good Curl,143.90059815948348,149.12407742280047,0.0,3.500920883869126,166.6138300350517,175.51211387587023,175.16953609535295,168.44522707126495
Bad Raise,163.06702755704686,27.606582165670634,18.3092240791267,7.293301765732254,181.13350588365674,174.1022885212262,173.5082611204934,178.0593366364058
Good Squat,74.21261740993144,45.6285513839859,10.624921276245988,6.891411721519884,170.57129302809136,174.36157479763835,170.90575188544827,176.81315545485467
Good Curl,162.85968788344297,177.5467950831364,22.824725496121708,36.158906354454615,56.63102730141506,118.58259961674939,90.161051447115,151.9607459048059
Good Tricep,90.2781768738697,102.68937855819907,10.695106557181957,21.1559856927623,175.87879855705359,181.59772648122976,174.2612037025007,169.65347140021396
Good Shoulder,137.39864857665873,147.94712433436067,152.7153245801821,162.16298178315623,177.296830730642,178.43232607210857,181.5865117096813,182.15954488839796
Bad Shoulder,31.516345156321456,23.53808781304378,28.637869403794035,14.25113088999468,178.81929576165433,169.29217159817674,177.71820042724275,176.1197594810973
Bad Squat,44.957067461992615,52.305991691426364,8.068592253374213,6.39427653669761,175.59485436615492,175.54421316413158,180.47243119697436,176.8363807066416
Bad Curl,166.793871160732,172.80198620960311,0.0,7.040385043061209,180.68068797423126,178.0867537569563,178.77998630726796,175.15397799905978
Good Squat,86.78210922152896,38.05163712459389,36.34661115415062,35.21980780132826,106.23919396909882,104.73656052310527,103.64320311432503,103.59806097169951
Bad Squat,50.49589247271741,53.72734124320018,6.237649849431927,9.853797570264383,169.21863666608297,176.1687150195318,181.9604428238078,181.26457590701094
Bad Squat,134.17831691991904,176.1216641960568,17.824465419890476,7.835034050938774,177.06387404315842,169.05537406746768,176.7143686065172,177.40456274540986
Good Raise,98.7477175336282,137.9205664888886,117.9750118845622,75.3235766583608,172.07687169289702,172.13320897037997,178.00945123896636,179.46381689008376
Good Squat,13.583550281358027,18.640786315956294,13.22298311620304,18.374431912987053,178.390671350297,175.08622171594106,179.19930988328144,177.23227632048236
Good Shoulder,150.2501890605954,152.19706201950137,159.73590394498422,161.18148816096814,175.91929536934376,176.76219851052903,177.93483835401847,177.96098045527214
Bad Squat,35.49314670413283,52.804607102380196,3.1162307116993615,5.468394682905423,178.92413429198157,176.8224390024524,181.1912580631559,186.14689453080737
Good Raise,161.5711035884455,161.3331633750378,4.55179827806494,9.133280229310067,172.73051453229925,171.04333366638295,179.34773737397984,180.35811044493244
Good Shoulder,170.00748985700474,172.9934581508155,176.6618828217925,177.51835388198003,175.37565663507652,180.91487623807967,181.816286679695,180.95041094026865
Bad Squat,55.60806581714367,44.404078944758275,7.29816277633342,8.360972964995284,176.41538001453432,172.97810920895955,177.10363110359924,179.25678674115176
Good Shoulder,71.85290764901728,64.41868018565793,82.31479516168183,74.12059830515891,176.3648122117035,173.2431295009488,176.82143308510055,179.0019410535222
Good Squat,172.25313554984646,173.3244238376397,8.301254730520172,10.766864637176058,177.26371941308474,176.43993392432853,174.18466571035484,178.31679818655678
Bad Raise,159.94241528804994,168.01243293635463,4.387507287964186,10.531035397016176,174.95071557831082,179.85055807321572,179.21668805189807,179.88041563335918
Good Curl,147.88017326609622,171.38858888628656,6.684067611735447,8.793240042238313,177.34392598959838,174.80868716189383,175.4407909610766,176.3614041955202
Bad Tricep,145.17604815771475,136.36141577247162,5.11200247562805,6.3853178502867705,176.5179565117134,176.68729241937663,175.3364342803931,175.26736348358514
Good Raise,138.32979036542017,153.65762662515726,51.37889138337047,59.534185730991545,171.35151420027606,174.35198364736726,178.4033134679908,183.59147107323193
Good Tricep,111.20303825764633,101.26717646553156,25.256080546453234,14.98724557329486,175.6599911628681,175.04339832633605,179.61547234769552,176.26225965069503
Bad Squat,164.94255550983047,164.75574590242587,2.9133310610128933,5.266631392457274,176.28687056487595,177.03068740840578,170.16890883438072,174.80490348691322
Bad Tricep,99.30823499707216,98.96896534042635,8.528771473253375,13.394357156190276,176.07419932482688,177.23285644428458,174.39910939711748,174.45704739994102
Bad Shoulder,87.33017325688924,103.89904994507313,88.24966228679413,99.11088636117778,172.83459876807908,175.99066236551565,166.03683137331618,177.93049277265408
Good Shoulder,91.39041014519316,80.07281681942825,95.16788416948108,99.08216322315846,167.20702114080353,170.69711046867587,166.98799521504,171.99802659769998
Good Squat,18.025725786223518,34.05502884900348,36.83110060415739,8.373270227805019,84.06897499933497,92.92542440757069,93.5682691970702,101.8052153694013
Bad Shoulder,127.51254357799002,102.4624168416642,147.42540100058147,117.72484450910547,183.20864313264678,172.78834287510767,176.9409187570052,182.17236580057
Good Shoulder,173.57536237237085,164.68351951839352,177.95242506868513,172.96839603128473,174.12164864202245,169.5691983568991,174.15457706319302,182.12027848267655
Bad Tricep,172.6028014165382,174.90307205435855,10.433160062829682,9.214172828237006,173.94950498254096,176.8553828553589,170.95182227024603,174.69802236846346
Bad Tricep,144.97676136238226,147.66829856261765,60.99042844988213,30.813841968546665,176.33423912610152,178.32268504809878,171.1008017904707,176.45795157984077
Bad Shoulder,157.44813489661843,167.48313601504253,142.5144726600485,149.84417560890802,176.2478754617938,176.69259842112092,175.0591484216086,177.83798321111982
Bad Raise,174.5492860122088,168.048244395901,7.906657002810301,9.779072956528255,168.94675575597142,176.28635665574927,180.45510704128102,174.0097651266362
Bad Curl,43.90010755777069,117.65669302412591,152.095630133946,156.49280625488592,173.1848573915725,177.2518604225146,182.83127012351844,177.27139654147157
Good Squat,11.35964926551779,22.61122083192473,6.684412074064127,19.14952925445931,180.85958177991148,179.35810343580755,175.6314611965182,177.02758906970956
Bad Curl,147.50799905139567,147.8932088955832,11.21874770455364,12.001841133929283,175.30540013628422,177.75960427897155,171.89452372187338,178.11413640902688
Bad Shoulder,170.5611170230238,169.96329363395597,177.620322782398,172.5604593082837,176.0793802366499,183.44629155270806,184.96392639617102,174.67262144186537
Good Shoulder,157.78564126586897,155.21252670070024,165.42761106718234,160.23092658273364,178.05293395748387,176.02659832973285,182.6123447846511,176.34378931689452
Good Raise,127.19167551616931,135.74263697371867,120.484518131286,95.18232744435961,175.6766832257559,168.6453820121823,176.5446452249009,180.6238513184891
Bad Shoulder,147.65849814080133,153.15466709064606,149.63559931274958,142.09728161289425,171.71202225479757,175.59417485234528,178.3239269258313,182.90256377888375
Bad Raise,7.487043940431922,38.611215476202645,8.66379027265905,32.80372775201956,177.54974107143966,170.83436335897213,174.49030871254598,175.93485143553616
Bad Squat,5.916656084982714,23.003722978901724,15.382136407459958,14.878534519240077,181.29311890053273,181.58485712123175,179.8362578906721,177.3429188838127
Bad Raise,167.38393267820595,172.7757605830686,13.15414085428301,9.593891648823137,178.22234671107972,167.79574563597737,169.01095817686877,167.90607581319406
Bad Tricep,167.03930853574406,164.91124794196892,6.622931529156065,10.345125791666092,179.7068849065188,173.45674844568788,176.20242460367027,173.37842307566982
Bad Raise,24.7277461914242,177.92391652965526,12.931675285549327,17.771739166971365,175.71696425418506,168.49971780837734,177.7352771562652,174.7081043487364
Bad Tricep,89.29452672630437,96.82251935697232,25.225037214039222,23.925371229299422,177.95535285478195,178.76161844504628,173.42306136162347,173.59894762904858
Bad Squat,168.0471559302362,169.4785548394381,19.360883072226756,22.965946111561212,132.93431880302344,137.98122158776297,160.09768904548835,159.33521690284869
Good Shoulder,178.1069039095521,168.78645612960244,182.71127600111424,179.55480735080945,177.9625927466287,175.08287986054805,178.09563009859386,181.49989952225616
Bad Curl,158.0023695090356,156.87444367644525,15.662819609591892,12.103816339905011,173.69878259658833,173.0929309298716,186.60502406486228,184.3346550027156
Bad Squat,169.67037768194996,81.83413774557575,5.493858441232157,13.062735719718459,162.3319321466863,168.17561850465057,161.68380389035252,170.06577766876444
Bad Curl,120.69682254576793,110.9812767974964,138.69742063095384,135.54476412928238,177.91386314638734,178.55158342110485,178.19303162892783,172.3124979784648
Bad Shoulder,168.14384630868437,168.28287298426423,178.23682654334021,165.8311162312524,180.38140293227804,175.4755706286088,175.20836318841666,172.5564463488121
Bad Squat,119.25155600593767,186.4752023792218,11.621354221944534,4.900949347210943,174.6613340619572,172.18825432674075,181.6263557248116,166.60375943453175
Bad Raise,25.685360617098162,170.5017091616338,51.33983921704652,5.574786592216536,168.7853157306567,182.04421342407446,182.4721373193769,175.33976067454472
